lang_name,count,year
Proto-Austronesian,2,1965
Armenian,2,1965
Omaha-Ponca,1,1965
O'odham,1,1965
Quechua,6,1965
Norwegian,8,1965
Balti,2,1965
Old Breton,2,1965
Nahuatl,1,1965
Soninke,1,1965
Korean,5,1965
Yoruba,2,1965
Gujarati,2,1965
Lakota,2,1965
Proto-Nuclear Polynesian,3,1965
Semitic,6,1965
Phoenician,11,1965
Menominee,1,1965
Navajo,1,1965
Proto-Sino-Tibetan,6,1965
Malayalam,1,1965
Basque,10,1965
Welsh,9,1965
Burmese,1,1965
Urdu,4,1965
Provençal,1,1965
Breton,2,1965
Pictish,1,1965
Narragansett,1,1965
Bambara,2,1965
Hungarian,10,1965
Czech,7,1965
Caddo,2,1965
Proto-Mixe-Zoque,3,1965
Wyandot,2,1965
Old Welsh,4,1965
Ute,2,1965
Chichewa,1,1965
Scots,9,1965
Polish,19,1965
Lombardic,4,1965
Ukrainian,3,1965
Tamil,4,1965
Punjabi,3,1965
Gothic,3,1965
Plains Apache,1,1965
Old Median,1,1965
Kapampangan,1,1965
Cantonese,2,1965
Ngunawal,1,1965
Rwanda-Rundi,1,1965
Tibetan,3,1965
Etruscan,6,1965
Saterland Frisian,2,1965
Gamilaraay,1,1965
Hokkien,3,1965
Proto-Malayo-Polynesian,3,1965
Gwich'in,1,1965
Middle Welsh,1,1965
Proto-Hurro-Urartian,4,1965
Ewe,1,1965
Maori,2,1965
Ancient Ligurian,1,1965
Nepali,1,1965
Afrikaans,1,1965
Fon,1,1965
Cree,1,1965
Azerbaijani,1,1965
Old Turkic,1,1965
Proto-Basque,2,1965
Kimbundu,1,1965
Old Armenian,1,1965
Chibcha,1,1965
Swabian,1,1965
Ventureño,1,1965
Shasta,1,1965
Paraguayan Guaraní,1,1965
Guugu Yimidhirr,1,1965
Proto-Bantu,1,1965
Romani,1,1965
Prakrit,1,1965
Proto-Uralic,1,1965
Purepecha,1,1965
Common Turkic,1,1965
Marshallese,1,1965
Yiddish,2,1965
Sogdian,1,1965
Gaulish,3,1965
Bactrian,1,1965
Komi-Permyak,1,1965
Latvian,1,1965
Powhatan,4,1965
Slovene,1,1965
Yucatec Maya,1,1965
Bulgarian,2,1965
Picard,2,1965
Oneida,1,1965
West Flemish,2,1965
Old Javanese,1,1965
Northern Sami,1,1965
Finnish,1,1965
Proto-Mon-Khmer,1,1965
Kansa,1,1965
Proto-Algonquian,2,1965
Iberian,1,1965
Sindhi,1,1965
Thai,1,1965
Telugu,1,1965
Walloon,1,1965
Venetian,2,1965
Tundra Nenets,1,1965
Livonian,1,1965
Malagasy,1,1965
English,2379,1966
German,3022,1966
Norse,151,1966
Arabic,74,1966
Itali,511,1966
Latin,2753,1966
Anglo-Norman,395,1966
Vietnamese,10,1966
French,1012,1966
Greek,614,1966
Celtic,80,1966
Spanish,67,1966
Japanese,38,1966
Dutch,129,1966
Potawatomi,1,1966
Russian,27,1966
Moore,1,1966
Proto-Hellenic,96,1966
Norman,2,1966
Old Tupi,3,1966
Persian,18,1966
Hebrew,118,1966
Mandarin,8,1966
Laurentian,2,1966
Khmer,3,1966
Seneca,2,1966
Unami,3,1966
Khoekhoe,1,1966
Cornish,2,1966
Proto-Mongolic,2,1966
Akkadian,12,1966
Frankish,80,1966
Irish,95,1966
Sanskrit,48,1966
Slavic,14,1966
Old Church Slavonic,1,1966
Proto-Turkic,5,1966
Min Nan,2,1966
Proto-Tibeto-Burman,1,1966
Oscan,1,1966
Hindi,6,1966
Gaelic,10,1966
Portuguese,10,1966
Saxon,10,1966
Chinese,15,1966
Caribbean Hindustani,1,1966
Taíno,12,1966
Avar,2,1966
Lao,2,1966
Sumerian,12,1966
Pali,3,1966
Uzbek,2,1966
Dakota,2,1966
Classical Nahuatl,5,1966
Mohawk,1,1966
Old Breton,2,1966
Choctaw,3,1966
Iranian,19,1966
Miami,3,1966
Welsh,12,1966
Norwegian,8,1966
Catalan,5,1966
Proto-Brythonic,10,1966
Polish,22,1966
Danish,12,1966
Pictish,1,1966
Mohegan-Pequot,1,1966
Old Occitan,6,1966
Menominee,1,1966
Armenian,1,1966
Proto-Austronesian,1,1966
Omaha-Ponca,1,1966
Korean,5,1966
Picard,3,1966
Punic,2,1966
Gujarati,2,1966
Aramaic,6,1966
Ojibwe,7,1966
Gothic,2,1966
Quechua,8,1966
Proto-Mixe-Zoque,3,1966
Serbo-Croatian,3,1966
Ute,1,1966
Semitic,7,1966
Mongolian,1,1966
Proto-Sino-Tibetan,5,1966
Breton,2,1966
Nahuatl,1,1966
Proto-Nuclear Polynesian,3,1966
Chichewa,1,1966
Old Welsh,3,1966
Phoenician,10,1966
Kongo,1,1966
Lakota,1,1966
Hungarian,4,1966
Swedish,14,1966
Swahili,3,1966
Algonquin,2,1966
Tibetan,2,1966
Czech,8,1966
Basque,8,1966
Old Median,1,1966
Scots,7,1966
Soninke,1,1966
Old Polish,1,1966
Etruscan,5,1966
Egyptian,11,1966
Burmese,1,1966
Balti,2,1966
Caddo,1,1966
Provençal,2,1966
Venetian,4,1966
Punjabi,1,1966
Translingual,1,1966
Plains Apache,1,1966
Ventureño,1,1966
Albanian,1,1966
Urdu,5,1966
Thai,2,1966
Mi'kmaq,1,1966
Fon,1,1966
Tamil,1,1966
Slovene,3,1966
Proto-Malayo-Polynesian,1,1966
Zulu,3,1966
Yoruba,3,1966
Yiddish,2,1966
Wyandot,1,1966
Malagasy,1,1966
Gamilaraay,1,1966
Bulgarian,4,1966
Hawaiian,5,1966
Classical Syriac,1,1966
Malay,3,1966
West Flemish,1,1966
O'odham,1,1966
Navajo,1,1966
Chibcha,1,1966
Proto-Eskimo,3,1966
Marathi,2,1966
Powhatan,3,1966
Ngazidja Comorian,1,1966
Ottoman Turkish,1,1966
Finnish,3,1966
Proto-Hurro-Urartian,3,1966
Bengali,1,1966
Bambara,2,1966
Malayalam,2,1966
Luganda,1,1966
Proto-Albanian,1,1966
Mon,1,1966
Mvuba,1,1966
Northern Khmer,1,1966
Proto-Algonquian,2,1966
Ottawa,1,1966
Occitan,1,1966
Telugu,1,1966
Cebuano,2,1966
Gaulish,1,1966
Ewe,3,1966
Swabian,2,1966
Karelian,1,1966
Lombardic,1,1966
Guugu Yimidhirr,2,1966
Galician,1,1966
Azerbaijani,1,1966
Sinhalese,1,1966
Proto-Nahuan,1,1966
Hokkien,1,1966
Cantonese,1,1966
Kansa,1,1966
Franco-Provençal,1,1966
Oneida,2,1966
Manx,1,1966
Old Armenian,1,1966
Amharic,1,1966
Ainu,1,1966
Lombard,1,1966
Turkish,1,1966
Lower Sorbian,1,1966
Mundari,2,1966
Opata,1,1966
Bactrian,1,1966
Kapampangan,1,1966
Romani,1,1966
Nepali,3,1966
Ibibio,1,1966
Cree,1,1966
Afrikaans,1,1966
Belarusian,1,1966
Mapudungun,1,1966
Kimbundu,1,1966
Walloon,1,1966
Samoan,1,1966
Igbo,1,1966
English,2443,1967
German,3028,1967
Norse,143,1967
Arabic,81,1967
Itali,530,1967
Latin,2759,1967
Anglo-Norman,376,1967
Vietnamese,11,1967
French,1005,1967
Greek,600,1967
Japanese,25,1967
Dutch,133,1967
Celtic,77,1967
Spanish,59,1967
Persian,22,1967
Potawatomi,2,1967
Russian,37,1967
Proto-Hellenic,77,1967
Mandarin,13,1967
Proto-Mongolic,2,1967
Moore,1,1967
Frankish,81,1967
Norman,2,1967
Khoekhoe,1,1967
Akkadian,10,1967
Old Tupi,3,1967
Laurentian,2,1967
Unami,2,1967
Hebrew,109,1967
Cornish,1,1967
Sanskrit,49,1967
Slavic,20,1967
Seneca,1,1967
Proto-Turkic,6,1967
Khmer,1,1967
Min Nan,2,1967
Chinese,18,1967
Proto-Tibeto-Burman,1,1967
Caribbean Hindustani,1,1967
Oscan,1,1967
Taíno,8,1967
Mohawk,1,1967
Gaelic,11,1967
Old Church Slavonic,1,1967
Irish,108,1967
Avar,1,1967
Proto-Brythonic,9,1967
Danish,15,1967
Saxon,11,1967
Portuguese,16,1967
Classical Nahuatl,5,1967
Mohegan-Pequot,2,1967
Pictish,1,1967
Kongo,1,1967
Soninke,2,1967
Picard,3,1967
Iranian,17,1967
Old Breton,2,1967
Norwegian,8,1967
Choctaw,3,1967
Welsh,14,1967
Pali,2,1967
Aramaic,4,1967
Czech,9,1967
Swedish,9,1967
Dakota,3,1967
Sumerian,6,1967
Semitic,6,1967
Catalan,3,1967
Quechua,10,1967
Phoenician,10,1967
Armenian,2,1967
Old Polish,1,1967
Proto-Austronesian,1,1967
Hawaiian,5,1967
Punic,2,1967
Serbo-Croatian,4,1967
Lao,2,1967
Old Occitan,5,1967
Menominee,1,1967
Etruscan,5,1967
Ute,1,1967
Old Welsh,3,1967
Omaha-Ponca,1,1967
Breton,2,1967
Hindi,8,1967
Luganda,1,1967
Swahili,2,1967
Gujarati,2,1967
Algonquin,4,1967
Scots,6,1967
Ojibwe,5,1967
Hungarian,3,1967
Provençal,4,1967
Caddo,1,1967
Proto-Sino-Tibetan,10,1967
Polish,20,1967
Wyandot,2,1967
Old Median,1,1967
Proto-Nuclear Polynesian,3,1967
Ancient Ligurian,1,1967
Nahuatl,1,1967
O'odham,1,1967
West Flemish,2,1967
Navajo,2,1967
Azerbaijani,1,1967
Korean,4,1967
Proto-Mixe-Zoque,2,1967
Bengali,2,1967
Yiddish,3,1967
Miami,2,1967
Lombardic,5,1967
Burmese,3,1967
Cantonese,1,1967
Yucatec Maya,2,1967
Ewe,1,1967
Egyptian,7,1967
Narragansett,1,1967
Basque,10,1967
Punjabi,1,1967
Ventureño,1,1967
Illyrian,1,1967
Iberian,1,1967
Lakota,2,1967
Elamite,1,1967
Thai,1,1967
Kimbundu,1,1967
Ngunawal,1,1967
Venetian,3,1967
Galician,1,1967
Proto-Malayo-Polynesian,2,1967
Tamil,4,1967
Ottawa,1,1967
Gothic,3,1967
Urdu,1,1967
Malay,5,1967
Kansa,1,1967
Creek,1,1967
Balti,1,1967
Cree,1,1967
Bactrian,1,1967
Lushootseed,1,1967
Onondaga,1,1967
Proto-Albanian,1,1967
Mundari,2,1967
Saterland Frisian,2,1967
Oneida,2,1967
Turkish,2,1967
Proto-Scythian,1,1967
Yoruba,4,1967
Arawak,1,1967
Proto-Eastern Malayo-Polynesian,2,1967
Gaulish,5,1967
Urartian,1,1967
Proto-Hurro-Urartian,2,1967
Ukrainian,2,1967
Tewa,1,1967
Piedmontese,1,1967
Cebuano,1,1967
Chamorro,1,1967
Marathi,1,1967
Mongolian,1,1967
Vandalic,1,1967
Proto-Ugric,1,1967
Old Armenian,3,1967
Lower Sorbian,1,1967
Plains Apache,1,1967
Bambara,1,1967
Swabian,1,1967
Maori,1,1967
Proto-Finnic,2,1967
Proto-Algonquian,1,1967
Franco-Provençal,1,1967
Chichewa,1,1967
Komi-Permyak,1,1967
Ottoman Turkish,1,1967
Translingual,1,1967
Powhatan,2,1967
Tswana,1,1967
Zulu,1,1967
Nepali,1,1967
Rwanda-Rundi,1,1967
Romani,1,1967
Finnish,1,1967
Catawba,1,1967
Proto-Uralic,1,1967
Telugu,1,1967
Slovene,1,1967
Belarusian,1,1967
English,2181,1968
German,2714,1968
Norse,131,1968
Arabic,88,1968
Latin,2570,1968
Anglo-Norman,361,1968
Itali,486,1968
Vietnamese,14,1968
Greek,563,1968
French,948,1968
Japanese,27,1968
Spanish,52,1968
Celtic,82,1968
Russian,26,1968
Dutch,127,1968
Proto-Hellenic,83,1968
Persian,21,1968
Old Tupi,1,1968
Mandarin,9,1968
Potawatomi,2,1968
Khmer,1,1968
Khoekhoe,1,1968
Frankish,68,1968
Norman,1,1968
Moore,1,1968
Laurentian,2,1968
Sanskrit,34,1968
Proto-Mongolic,2,1968
Proto-Turkic,5,1968
Unami,2,1968
Hebrew,115,1968
Slavic,19,1968
Gaelic,11,1968
Cornish,1,1968
Oscan,1,1968
Lao,2,1968
Min Nan,1,1968
Irish,77,1968
Seneca,1,1968
Akkadian,8,1968
Saxon,10,1968
Old Church Slavonic,2,1968
Danish,9,1968
Taíno,8,1968
Egyptian,8,1968
Proto-Tibeto-Burman,1,1968
Sumerian,10,1968
Choctaw,4,1968
Classical Nahuatl,6,1968
Avar,1,1968
Swedish,9,1968
Phoenician,8,1968
Dakota,1,1968
Armenian,1,1968
Czech,5,1968
Mohawk,1,1968
Iranian,16,1968
Navajo,2,1968
Korean,6,1968
Portuguese,14,1968
Serbo-Croatian,4,1968
Lakota,2,1968
Ute,1,1968
Proto-Brythonic,10,1968
Norwegian,8,1968
Caribbean Hindustani,1,1968
Hindi,7,1968
Chinese,16,1968
Proto-Nuclear Polynesian,2,1968
Ojibwe,6,1968
Soninke,1,1968
Pali,2,1968
Old Occitan,5,1968
Catalan,6,1968
Basque,6,1968
Gujarati,1,1968
Yoruba,4,1968
Proto-Austronesian,2,1968
Pictish,1,1968
Punic,2,1968
Mohegan-Pequot,2,1968
Quechua,5,1968
Mongolian,1,1968
Semitic,6,1968
Old Breton,2,1968
Old Welsh,3,1968
Menominee,1,1968
Algonquin,3,1968
Hungarian,5,1968
Kongo,1,1968
Polish,20,1968
Punjabi,1,1968
Old Polish,1,1968
Venetian,2,1968
Burmese,2,1968
Scots,9,1968
Swahili,1,1968
Hawaiian,7,1968
Narragansett,1,1968
Malay,3,1968
Welsh,11,1968
Rwanda-Rundi,1,1968
Creek,1,1968
Thai,2,1968
Yiddish,3,1968
Old Armenian,3,1968
Bambara,1,1968
Aramaic,3,1968
Proto-Sino-Tibetan,5,1968
Plains Apache,1,1968
Breton,2,1968
Uzbek,1,1968
Ventureño,1,1968
Tewa,1,1968
Bengali,2,1968
Lombardic,3,1968
Miami,2,1968
Nahuatl,2,1968
Old Turkic,1,1968
Ottawa,1,1968
Proto-Basque,1,1968
Belarusian,1,1968
Urdu,3,1968
Saterland Frisian,1,1968
Lower Sorbian,1,1968
Onondaga,1,1968
Proto-Scythian,1,1968
West Flemish,2,1968
Tibetan,1,1968
Chibcha,1,1968
Etruscan,2,1968
Samoan,2,1968
Nauruan,1,1968
Ottoman Turkish,1,1968
Proto-Hurro-Urartian,2,1968
Proto-Algonquian,1,1968
Romani,1,1968
Ukrainian,3,1968
Neapolitan,1,1968
Occitan,1,1968
Bulgarian,1,1968
Provençal,2,1968
Cantonese,1,1968
Swabian,1,1968
Kimbundu,1,1968
Gaulish,2,1968
Tamil,2,1968
Slovene,1,1968
Malagasy,2,1968
Proto-Mixe-Zoque,2,1968
Caddo,1,1968
Maori,1,1968
Powhatan,2,1968
Picard,1,1968
Ibibio,1,1968
Azerbaijani,1,1968
Balti,1,1968
Lombard,1,1968
Proto-Tungusic,1,1968
Chichewa,2,1968
Proto-Malayo-Polynesian,1,1968
Jarai,1,1968
Wyandot,1,1968
Angloromani,1,1968
Fon,1,1968
Ewe,1,1968
O'odham,1,1968
Finnish,1,1968
Luganda,1,1968
Elamite,1,1968
Iberian,1,1968
Ngunawal,1,1968
English,2209,1969
German,2796,1969
Norse,148,1969
Arabic,85,1969
Latin,2588,1969
Itali,504,1969
Anglo-Norman,364,1969
French,962,1969
Spanish,54,1969
Greek,576,1969
Japanese,27,1969
Russian,32,1969
Vietnamese,12,1969
Dutch,124,1969
Persian,25,1969
Proto-Hellenic,81,1969
Celtic,85,1969
Old Tupi,3,1969
Mandarin,10,1969
Hebrew,118,1969
Moore,1,1969
Norman,3,1969
Khmer,2,1969
Khoekhoe,1,1969
Czech,9,1969
Proto-Turkic,6,1969
Unami,3,1969
Proto-Brythonic,10,1969
Potawatomi,1,1969
Proto-Mongolic,1,1969
Cornish,2,1969
Frankish,70,1969
Min Nan,1,1969
Laurentian,2,1969
Slavic,21,1969
Semitic,9,1969
Phoenician,8,1969
Taíno,7,1969
Akkadian,9,1969
Irish,93,1969
Seneca,1,1969
Saxon,6,1969
Caribbean Hindustani,1,1969
Sanskrit,30,1969
Oscan,1,1969
Old Church Slavonic,1,1969
Lakota,2,1969
Classical Nahuatl,5,1969
Avar,1,1969
Danish,10,1969
Chinese,14,1969
Hindi,6,1969
Lao,3,1969
Quechua,6,1969
Scots,6,1969
Mohegan-Pequot,2,1969
Pali,2,1969
Proto-Austronesian,3,1969
Portuguese,15,1969
Dakota,2,1969
Mohawk,1,1969
Proto-Tibeto-Burman,1,1969
Gaelic,9,1969
Nahuatl,2,1969
Ojibwe,5,1969
Mongolian,1,1969
Yiddish,3,1969
Armenian,1,1969
Old Occitan,7,1969
Sumerian,11,1969
Norwegian,9,1969
Proto-Nuclear Polynesian,2,1969
Pictish,1,1969
Iranian,16,1969
Gujarati,1,1969
Punic,1,1969
Menominee,1,1969
Miami,1,1969
Proto-Mixe-Zoque,3,1969
Soninke,2,1969
Swedish,12,1969
Narragansett,1,1969
Welsh,12,1969
Aramaic,5,1969
Serbo-Croatian,2,1969
Choctaw,3,1969
Catalan,4,1969
Old Welsh,2,1969
Yoruba,3,1969
Bactrian,1,1969
Hungarian,7,1969
Navajo,2,1969
Proto-Sino-Tibetan,7,1969
Luganda,2,1969
Kongo,1,1969
Korean,6,1969
Algonquin,3,1969
Wyandot,1,1969
Venetic,1,1969
Old Breton,2,1969
Punjabi,3,1969
Ute,1,1969
Fon,1,1969
Old Turkic,1,1969
Venetian,2,1969
Etruscan,3,1969
Breton,2,1969
Cree,3,1969
Proto-Eskimo,2,1969
Old Tagalog,1,1969
Basque,7,1969
Powhatan,2,1969
Polish,18,1969
Egyptian,10,1969
Cantonese,3,1969
Proto-Hurro-Urartian,2,1969
Hawaiian,8,1969
Malayalam,1,1969
Vandalic,2,1969
Old Polish,1,1969
Gothic,3,1969
Bambara,1,1969
Jurchen,1,1969
Maori,2,1969
Lombard,2,1969
Swahili,3,1969
Thai,2,1969
Gaulish,3,1969
Malay,1,1969
Omaha-Ponca,1,1969
Mon,1,1969
Ventureño,1,1969
Proto-Malayo-Polynesian,1,1969
Kimbundu,1,1969
Belarusian,1,1969
Lombardic,1,1969
Provençal,4,1969
Saterland Frisian,2,1969
Tibetan,1,1969
Proto-Algonquian,2,1969
Ancient Ligurian,1,1969
Urdu,3,1969
Iberian,1,1969
Kazakh,1,1969
Bikol Central,1,1969
Creek,1,1969
Galician,1,1969
Ukrainian,2,1969
Tamil,1,1969
Manx,1,1969
Ottawa,1,1969
Maguindanao,1,1969
Kapampangan,1,1969
Azerbaijani,2,1969
Ottoman Turkish,2,1969
Luwian,1,1969
West Flemish,4,1969
Uyghur,1,1969
Burmese,2,1969
Romani,2,1969
Translingual,2,1969
Middle Welsh,1,1969
Slovak,1,1969
O'odham,1,1969
Ewe,1,1969
Old Median,1,1969
Finnish,1,1969
Walloon,1,1969
Georgian,1,1969
Bengali,1,1969
Jarai,1,1969
Occitan,1,1969
Igbo,1,1969
Franco-Provençal,1,1969
Balti,1,1969
Mundari,3,1969
Gwich'in,1,1969
Icelandic,1,1969
Proto-Scythian,1,1969
Proto-Nahuan,2,1969
Zulu,1,1969
Slovene,1,1969
Chibcha,1,1969
Oneida,1,1969
Kalasha,1,1969
Guugu Yimidhirr,2,1969
Tagalog,1,1969
North Frisian,1,1969
English,2603,1970
German,3242,1970
Arabic,116,1970
Norse,162,1970
Latin,2959,1970
Itali,601,1970
Greek,699,1970
Dutch,143,1970
Anglo-Norman,410,1970
French,1114,1970
Vietnamese,13,1970
Persian,30,1970
Old Tupi,1,1970
Celtic,90,1970
Proto-Hellenic,105,1970
Japanese,58,1970
Spanish,70,1970
Russian,35,1970
Potawatomi,2,1970
Proto-Turkic,8,1970
Khoekhoe,2,1970
Unami,4,1970
Hebrew,144,1970
Seneca,1,1970
Akkadian,8,1970
Proto-Mongolic,2,1970
Mandarin,9,1970
Proto-Brythonic,13,1970
Semitic,17,1970
Frankish,75,1970
Irish,108,1970
Laurentian,2,1970
Min Nan,2,1970
Hindi,10,1970
Lakota,3,1970
Khmer,6,1970
Sanskrit,64,1970
Slavic,21,1970
Old Welsh,4,1970
Iranian,21,1970
Classical Nahuatl,11,1970
Moore,1,1970
Egyptian,17,1970
Oscan,1,1970
Caribbean Hindustani,1,1970
Sumerian,8,1970
Saxon,9,1970
Proto-Austronesian,4,1970
Norwegian,12,1970
Portuguese,14,1970
Lao,2,1970
Mohegan-Pequot,2,1970
Ojibwe,7,1970
Czech,14,1970
Cornish,1,1970
Menominee,1,1970
Old Breton,2,1970
Phoenician,15,1970
Chinese,21,1970
Norman,2,1970
Danish,13,1970
Kongo,1,1970
Welsh,16,1970
Old Polish,1,1970
Quechua,9,1970
Catalan,8,1970
Pictish,1,1970
Punic,2,1970
Nahuatl,2,1970
Mohawk,1,1970
Dakota,2,1970
Avar,1,1970
Pali,2,1970
Gujarati,3,1970
Serbo-Croatian,7,1970
Choctaw,2,1970
Taíno,10,1970
Hawaiian,6,1970
Swahili,5,1970
Old Church Slavonic,1,1970
Gaelic,16,1970
Algonquin,2,1970
Scots,14,1970
Basque,8,1970
Punjabi,3,1970
Armenian,2,1970
Navajo,1,1970
Venetian,3,1970
Old Occitan,6,1970
Miami,1,1970
West Flemish,4,1970
Saterland Frisian,2,1970
Proto-Nuclear Polynesian,2,1970
Ute,1,1970
Proto-Sino-Tibetan,7,1970
Mundari,3,1970
Aramaic,5,1970
Hungarian,5,1970
Korean,9,1970
Swedish,14,1970
Malay,5,1970
Plains Apache,1,1970
Soninke,1,1970
Wyandot,1,1970
Finnish,1,1970
Provençal,4,1970
Proto-Tibeto-Burman,1,1970
Luganda,2,1970
Sicilian,2,1970
Polish,16,1970
Old Median,1,1970
Mongolian,1,1970
Nepali,1,1970
Old Turkic,1,1970
Breton,2,1970
Proto-Hurro-Urartian,3,1970
Proto-Malayo-Polynesian,5,1970
Ewe,2,1970
Urdu,4,1970
Gothic,5,1970
Tibetan,2,1970
Opata,1,1970
Etruscan,3,1970
Sinhalese,1,1970
Bactrian,1,1970
Yiddish,3,1970
Marathi,2,1970
Yoruba,4,1970
Romani,2,1970
Igbo,1,1970
Ancient Ligurian,1,1970
Thai,2,1970
Galician,4,1970
Tamil,1,1970
Balti,2,1970
Proto-Nahuan,1,1970
Middle Welsh,1,1970
Cebuano,1,1970
Romanian,1,1970
Omaha-Ponca,1,1970
Lombard,2,1970
Bulgarian,1,1970
Marshallese,1,1970
O'odham,1,1970
Kumeyaay,1,1970
Asturian,1,1970
Proto-Basque,3,1970
Kyrgyz,1,1970
Koasati,1,1970
Cantonese,6,1970
Cree,1,1970
Burmese,2,1970
Ottoman Turkish,2,1970
Chichewa,1,1970
Kikuyu,1,1970
Oneida,1,1970
Samoan,1,1970
Lombardic,3,1970
Kansa,1,1970
Urartian,1,1970
Proto-Mixe-Zoque,3,1970
Fon,1,1970
Turkish,1,1970
Proto-Algonquian,1,1970
Lower Sorbian,1,1970
Vandalic,1,1970
Maori,2,1970
Gaulish,2,1970
Hokkien,2,1970
Caddo,1,1970
Ngunawal,1,1970
Proto-Finnic,1,1970
Ibibio,1,1970
Ukrainian,2,1970
Mayo,1,1970
Lak,1,1970
Iberian,1,1970
Bengali,2,1970
Lushootseed,1,1970
Proto-Eskimo,2,1970
Azerbaijani,2,1970
Yucatec Maya,1,1970
Uyghur,1,1970
Ventureño,1,1970
Lucanian,1,1970
Albanian,1,1970
Old Armenian,2,1970
Ge'ez,1,1970
Powhatan,3,1970
Elamite,1,1970
Ottawa,1,1970
Javanese,1,1970
Kannada,1,1970
Maguindanao,1,1970
Proto-Eastern Malayo-Polynesian,1,1970
Chibcha,1,1970
Proto-Polynesian,1,1970
Mansi,1,1970
Proto-Oceanic,2,1970
Bambara,1,1970
Neapolitan,1,1970
Arawak,1,1970
Ainu,1,1970
Malayalam,1,1970
Picard,1,1970
Cherokee,1,1970
Galibi Carib,2,1970
Slovene,1,1970
Afrikaans,2,1970
Northern Khmer,1,1970
Occitan,1,1970
Zulu,1,1970
Kimbundu,1,1970
Mapudungun,1,1970
English,2591,1971
German,3234,1971
Arabic,133,1971
Norse,160,1971
Latin,3014,1971
Itali,614,1971
Greek,702,1971
French,1151,1971
Russian,43,1971
Anglo-Norman,407,1971
Celtic,96,1971
Dutch,158,1971
Old Tupi,4,1971
Vietnamese,18,1971
Persian,21,1971
Proto-Hellenic,96,1971
Japanese,56,1971
Khoekhoe,1,1971
Proto-Turkic,7,1971
Potawatomi,2,1971
Mandarin,12,1971
Hebrew,130,1971
Frankish,84,1971
Unami,3,1971
Seneca,1,1971
Proto-Mongolic,3,1971
Min Nan,2,1971
Laurentian,2,1971
Spanish,75,1971
Khmer,7,1971
Akkadian,10,1971
Hindi,14,1971
Quechua,9,1971
Slavic,22,1971
Moore,1,1971
Irish,113,1971
Proto-Brythonic,13,1971
Oscan,2,1971
Lao,2,1971
Old Welsh,4,1971
Classical Nahuatl,9,1971
Sanskrit,68,1971
Taíno,13,1971
Ute,1,1971
Iranian,17,1971
Saxon,7,1971
Semitic,15,1971
Caribbean Hindustani,1,1971
Portuguese,16,1971
Lakota,2,1971
Luganda,2,1971
Norwegian,7,1971
Old Breton,2,1971
Chinese,24,1971
Mohegan-Pequot,2,1971
Sumerian,12,1971
Danish,13,1971
Egyptian,16,1971
Mohawk,1,1971
Proto-Austronesian,5,1971
Catalan,5,1971
Czech,12,1971
Breton,3,1971
Dakota,2,1971
Menominee,1,1971
Gaelic,12,1971
Omaha-Ponca,1,1971
Swahili,5,1971
Choctaw,2,1971
Pali,3,1971
Norman,2,1971
Punic,2,1971
Algonquin,3,1971
Avar,1,1971
Ojibwe,6,1971
Old Occitan,6,1971
Proto-Nuclear Polynesian,3,1971
Old Polish,1,1971
Old Church Slavonic,1,1971
Miami,2,1971
Navajo,2,1971
Proto-Polynesian,2,1971
Aramaic,6,1971
Welsh,13,1971
Pictish,1,1971
Gujarati,3,1971
Cebuano,1,1971
Hungarian,4,1971
Cornish,1,1971
Basque,9,1971
Serbo-Croatian,4,1971
Etruscan,4,1971
Malay,3,1971
Wyandot,1,1971
Phoenician,16,1971
Plains Apache,1,1971
Kongo,1,1971
Ancient Ligurian,1,1971
Sinhalese,2,1971
Mongolian,1,1971
Nahuatl,2,1971
Scots,12,1971
Maori,1,1971
Malayalam,3,1971
Provençal,2,1971
Venetian,2,1971
Narragansett,1,1971
Swedish,19,1971
Armenian,2,1971
O'odham,1,1971
Proto-Tibeto-Burman,1,1971
Korean,7,1971
Burmese,2,1971
Proto-Algonquian,2,1971
Urdu,2,1971
Saterland Frisian,2,1971
West Flemish,3,1971
Gothic,7,1971
Proto-Sino-Tibetan,9,1971
Polish,28,1971
Bactrian,2,1971
Punjabi,3,1971
Tewa,1,1971
Soninke,1,1971
Hawaiian,7,1971
Old Median,1,1971
Gamilaraay,2,1971
Bengali,1,1971
Ottoman Turkish,3,1971
Blin,1,1971
Urartian,1,1971
Finnish,1,1971
Creek,1,1971
Old Javanese,1,1971
Azerbaijani,1,1971
Cantonese,5,1971
Proto-Hurro-Urartian,3,1971
Hokkien,3,1971
Ainu,2,1971
Vandalic,2,1971
Proto-Japonic,1,1971
Nepali,1,1971
Proto-Malayo-Polynesian,5,1971
Yiddish,4,1971
Telugu,1,1971
Swabian,2,1971
Northern Saharan Berber,2,1971
Tibetan,4,1971
Luwian,1,1971
Thai,3,1971
Sindhi,1,1971
Lombard,4,1971
Yucatec Maya,1,1971
Yoruba,3,1971
Proto-Nahuan,1,1971
Ukrainian,2,1971
Oneida,2,1971
Tamil,2,1971
Chichewa,1,1971
Malagasy,1,1971
Afrikaans,1,1971
Galician,3,1971
Kumeyaay,1,1971
Lombardic,3,1971
Ventureño,1,1971
Lower Sorbian,1,1971
Shawnee,1,1971
Arawak,1,1971
Onondaga,1,1971
Uyghur,2,1971
Proto-Bantu,1,1971
Lak,1,1971
Caddo,2,1971
West Frisian,1,1971
Ngunawal,1,1971
Purepecha,1,1971
Balti,1,1971
Picard,1,1971
